text,Airline,name,"retweet_count",sentiment,"tweet_location"
" question:are there onboad 110 volt outlets in all planes? If so. where?",united,Gouwerijn,0,,"Alphen aan den Rijn"
" quick (serious) question - any resources/ratings showing the quality of service is better than 8th place? http://t.co/deWIthPeW2",united,PopsCutrona,1,,"San Francisco. Ca"
" quick response offering assistance but lack of follow through - not really the service I was expecting",united,bernardfparsons,0,,"Ontario. Canada"
" rarely ceases to amaze...for the worse.  i hope this is the last time i ""have"" to fly with you.",united,eadonjacobs,0,,"san francisco"
" reFlight Booking Problems would not have made me reach on time for my meeting. Also didn't wanna take a chance. Booked myself on  instead",united,promitsanyal,0,,Bangalore
" read the thread. I booked 1st class . now seated at 38E even though United Twtr account confirmed Eco Premium.",united,BenHabbel,0,,"New York City"
" really 1st flt frm IAD 2 IAH is - Late Flight & -going via Nashville?  inconvenience. Downgraded but not on ticket",united,priyadarshy,0,,US
" really enjoying my Sunday on hold...over 1 hour. Perhaps a better client experience is needed. http://t.co/8VnCKgZxl1",united,BBickmire,0,,Dallas
" really fucked my day up Hilo to LAX 2hr30min delay because of software? missed connection. getting home 8hrs Late Flightr no upgrade nothin",united,BVSCAPE,1,,
" really hoping to get some help here.  On my 5th attempt to get a resolution. and lost count of transfers.  help please!  mileageplus",united,caraweikel,0,,"Washington DC Metro Area"
" really needs to get its act together. Really disappointed in our change of flight. delayed flights. etc.",united,rebeccafrack,1,,"Monkton. Maryland"
" really needs to start upgrading their planes. No TVs & then the ""inflight wifi"" is currently unavailable  UnitedAirlines",united,startupofme,0,,"New York"
" really. fill out a form about my flight experience? I sent an email to the 1K email address.",united,BDWiese,0,,"New Jersey. USA"
" really?  Someone called in sick and then someone FORGOT to call a replacement?!  Now an hour Late Flight to take off.  theworst",united,dfpietra,0,,"West Hollywood. CA"
" really? 3 hr delay. 4 gate changes. & you boarded us. sent us back up. & boarded us again.  Won't change our flight. Can we go now?",united,MeganHolstein,1,,
" rebooked.  This one is Late Flight too.",united,zackintheusa,0,,"columbus. oh"
" rebooting Chicago dispatch system. need  as I'm tired of sitting on planes",united,Zgrinch,0,,"iPhone: 39.201706.-106.854080"
" received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?",united,bgroberto3246,0,,
" received my bag. I appreciate taking care of the matter and following up!",united,ClaudiaStClair,0,,"Salt Lake City. Utah"
" recent services have been very bad. My NC trip was aweful. Very disappointed and never again.",united,Pitia85,0,,
" refreshes my browser right before checkout.error load message. Ticket price increased $358 in a matter of sec. DoUNotWantMyBusiness?",united,AMaxwellKerr,2,,
" refund?",united,"katie_sul1",0,,
" reinstating the kosher meals that were dropped shortly after the merger?",united,ReuvenN,0,,"Los Angeles. CA and the world."
" remember in business. a pleasant experience. means you will tell a friend. A bad experience means you will tell everyone you see",united,2533107724Paul,0,,"Gig Harbor"
" rep wouldn't rebook. This is such a waste of time and poor communication",united,Keels2515,0,,"Raleigh. NC"
" reservation was made last July. I want to know why I wasn't reseated. This only happens on international itineraries",united,saraholbrook,0,,
" resolved and im sick and tired of waiting on you. I want my refund and I'd like to speak to someone about it.",united,almaaa08,0,,
" returned from vacation + went to luggage services. Golf bag was presented in clear wrap that could've been used in the first place.",united,michaelassenza,0,,"New York City"
" ridiculous! I have to be refunded whenever I get at my final destination or not!",united,"kaf_silva",0,,
" right as we think we will take off. we stop to get de-iced. Why wasn't this done when the planes were sitting out all night?",united,throthra,0,,
" right... Are you guys charging for the air we breathe next?",united,"M_aggiee",0,,"New York"
" round trip*",united,Madisonnnicole3,0,,
" roundtrip tickets to NJ are DRAMATICALLY cheaper through Virgin. pretty pricey via United. Can you match them?",united,stephbahnie,0,,
" roundtrip to London on  ? I think I will! FYI that's another $1k you just lost.  moneynotspentonunited  unfriendlyskies",united,jayw329,0,,"New York. NY"
" rude cust ser agents busy chatting. then yelled bc I took pic. Put me stdby when seat. Diff agent gave me seat 30min Late Flightr. Platinum",united,laurasbrown5,0,,NYC
" rude rude",united,chrsmichaels,0,,"Austin. TX"
" ruined my day & start trip SFO to GIG. both legs changed. lost my paid upgrade & 200 1st class seat & moved me from Econ + to Econ",united,MeganStorey415,0,,
" rushed through the -6 degree weather to get to the airport on time. Too bad the pilots didn't do the same.  stillwaiting.",united,"fatt_matt1",0,,"Lexington. Kentucky"
" sadly this wasnt just due to mother nature investigate this incident and your employees at sfo. Terrible customer experience",united,kevinforgoogle,1,,"San Francisco. CA"
" said they would give us a refund. 30 days Late Flightr NO refund.",united,annricord,0,,Canmore
" same day flights",united,"ATL_Attorney",0,,"Atlanta. GA"
" same flight number different flight. I'm heading to MPLS",united,AngelikaGiatras,0,,"Chicago. IL"
" sat at airport for 5 hrs still sitting at gate..  Sigh",united,applecor2,0,,
" says   is the final carrier . Us air doesnt have it. I want my bag!!! Not a claim not an im  sorry. I want my clothes!!",usairways,keykeydoodle,0,,Wonderland
" screwed over my professor. Maybe we should tell everyone about  ?  aviation  airport  airline  innovation  startups  tech",united,SergioESalas,0,,
" screwed up our reservation- they assigned a new   to just one of us & when they changed our flight. only changed the original  .",united,worldknits,0,,"Fredericksburg. VA"
" screwing me over twice in one month. Learned my lesson. We are through.",united,"dnr_pr",0,,NYC
" screws up again...to be expected! NEVER AGAIN!",united,Finrz,0,,"iPhone: 55.946030.-3.189382"
" searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.",united,frqnttraveler,0,,california
" second time flying into Houston and 45+ mins waiting for luggage at baggage. Typical? Still waiting..",united,sjwwalsh,1,,
" send someone to the customer service counter in person. DIA concourse B across from gate B36a.",united,hadAbadWeek,0,,
" sent",united,jesisforlovers,0,,"Oahu. Hi"
" sent DM's",united,MissMcB76,0,,PA
" sent a DM just now. Thanks I am incredibly happy the fast response I got via Twitter than via customer care. Thank you",united,bugstory,0,,"Baltimore. MD"
" sent you my confirmation via DM. Thank you very much",united,mosesfreund,0,,
" seriously  fail on making strangers share a room",united,kbleggett,0,,"Ottawa. Canada"
" seriously what's with the slow  wifi on this flight! If the speed was going to change for the worse then the price shouldn't go up!",united,djflacoflash,1,,Everywhere
" seriously. This is just complete bs.",united,BUlizard,0,,
" seriously?   UA 806.  Delayed because of the copilot isn't here?  For 1.5 hours and he is only flying from Raleigh? Disappointing",united,directeng62,0,,
" seriously? 2-4 hrs to get bags from IAD intl arvls to carousel 2 for custs w/Cancelled Flightled connects? I understand irrops but ridiculous!",united,davidblevine,0,,"What day is it?"
" seriously? 45 min on the plane at bhm and now 30 min in baggage and still no bags?  worstairlineever",united,mamijeanna,0,,
" seriously? After waiting 2 hours on the plane for my 10:20 flight to leave at 3pm I have to leave the plane? Great. Just great.",united,johndgraham,0,,"Madison. wi"
" service by staff was great as usual. Cleanliness and smells a bit much. I'll be back.  satisfied traveler",united,ryaneaster,0,,Chicago
" service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.",united,"Evan_Flay",0,,Seattle
" service staff to is less than friendly!",united,dmb41shows,0,,"Pursuit of Happiness"
" severely under staffed at Iah.",united,HoustonBlueMan,0,,"Houston. TX"
" she has crossed 4 prior times with other carriers and no issue. Karen was rude. untrained and unhelpful I also spoke",united,SSest72,0,,
" she was at the service desk at gate 21. and helped us find a flight to get us to our dest. on time when our flight got Cancelled Flightled",united,markemanuelli,0,,
" she's the type of person that can make a customers day! I fly 100+ times a year & she's one of the top flight attendants I've had!",united,nfriesen1,0,,"Winnipeg. MB Canada"
" shes been rescheduled for today. but with the frigid cold. being a possible reason for ""maintenance"" it could be the same issue 2day",united,teamcrafty,0,,"Grand Rapids"
" should NOT sell tickets for  on http://t.co/onhXHCO6bK.  has terrible service and UA staff cannot reach Silver",united,AaronGirson,0,,
" should contact me and the others on my flight who can't get their website to work. None of our info is valid! http://t.co/3zpJr7kWbk",united,gambajosh,0,,"Jacksonville Beach. FL"
" should have been able to get seat assign without paying $174 more - cust sec should have done that for me",united,micheleliston,0,,"Ashburn. VA"
" should hire extra customer service reps. 50 minute wait time to ask one question? I would rather just fly another airline. thanks.",united,abbymrudd,1,,"Chicago. IL"
" silence is very telling",united,pvb29,0,,
" silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk",united,mbelliss,0,,Louisville
" since I have an international connection at 9am. I'm hoping for the same thing!",united,jlongoria21,0,,"Rio Grande Valley. Texas"
" since UA 1226 ORD-EWR is delayed pushing it into meal time does that mean it will be catered with meals in First?",united,nyc2theworld,0,,"One of the C-gates at EWR."
" since bulkhead seats cannot have bags on floor. why don't u reserve o/head space above those seats? In 1B on UA246 - not impressed",united,vancouverbrit,0,,"Vancouver BC"
" since when did you get so good again!  4 transcontinental flights in 72h.  What a pleasure/relief you were.",united,MarthaH65165635,0,,
" sister & BIL stuck in Detroit desperately need to be in Florida flying w/  is there anything you can do?",usairways,"Potter_Who",0,,"whore island"
" sitting in Denver airport waiting for a plane to be refueled. For an hour and a half! Hurry the fuck up United. you fucking retards",united,Chunkingtonchad,0,,
" sitting in a plane with no pilot.  Thanks!  waitingonapilot  denver  siouxfalls  whyairtravelsucks",united,chefpaulcia,0,,
" sitting in the middle for the first time .. Hope it works out well",united,DABranco1,0,,
" sitting on UAL 683 - a comedy of errors.  UAL is incompetent",united,DelonGerry,1,,
" sitting on the runway in Newark. they won't let the plane to a gate. My connection boards in 1 minute.  hates us all.",united,aminghadersohi,0,,"San Francisco. CA"
" sloppy stuff you don't see anymore - united has raised my expectations - this team was poor",united,jcharvardapp,0,,
" smiling? NOT!!",united,BrianReinert1,0,,"Las Vegas & Atlanta"
" so 8 hotels for 32 people but feel like we are being held hostage because someone has our boarding passes so we can't leave!  FAIL",united,kbleggett,0,,"Ottawa. Canada"
" so I wasted 40mins filling in 2 online forms you are telling me you didn't receive. how do I know this won't happen this time?",united,CWWMUK,0,,"North West of England"
" so disgusted and disappointed with united airlines luggage policies and attitude toward musicians. Unacceptable",united,bmorrismusic,0,,Ireland
" so funny that my boarding pass said PRIORITY a because clearly I am not a priority to this airline",united,"dnr_pr",0,,NYC
" so glad I've been waiting for 1 hour and 15 minutes and Ive been transferred 3 times without resolving anything. Worst service ever.",united,almaaa08,1,,
" so going forward. I shouldn't be Flight Booking Problems Star Alliance flights through the United App?",united,LifeofPL,0,,
" so if I'm flying 1st class just one leg to Chicago but not on my long flight to China am I still able to use the lounge in Chicago",united,JesseLitsch,0,,
" so if this game was the one reason I payed for  is there something we could work out here? http://t.co/HQDTK6aTue",united,unibrowd,0,,
" so is that two seats avail so far for us.",united,c4pyro,0,,
" so is the ^JJ standing for Just Joking?  I am not finding the humor.",united,ProudDevilAlum,0,,"Always around"
" so many delays today...What's up with that? Hoping my 12:26pm flight boards soon.  United  premier1K",united,laurahotaling,0,,
" so much for being here to help. Very disappointed in your customer service.",united,danahajek,1,,"chicago IL"
" so our flight into ORD was delayed because of Air Force One. but the last flight to SBN is at 8:20. 5 mins from now we just landed.",united,"J_Okayy",0,,
" so sorry. I ended up on US Air flight. Thank you though for getting back to me:)",united,LeanneComedy,0,,
" so the 4-6hrs that you told me was what? A guess?? They've apparently had the bag 20hrs now and no call.",united,skyjumper77,0,,
" so the last seg of my flight from Denver (DEN) to hayden/steamboat (HDN) for 8am got Cancelled Flightled and I need help finding my luggage",united,Spencerklein,0,,
" so this did not work out at all!! Incredibly unfriendly ground staff and false promises over Twitter ",united,BenHabbel,0,,"New York City"
" so unhelpful... http://t.co/vBfIeo2qJC",united,AlyssaOMalley,0,,"Watertown. MA"
" so we fly into SFO and Honululu gets pushed back 3.5 hours and now it looks like more delays.  I beg of you plz sort this out soon!",united,ibrowning85,1,,
" so what's the solution?",united,4geiger,0,,Kingwood
" so who does handle bag issues? And why wouldn't you put me onto them in the first place?",united,larissatandy,0,,"Vancouver. Canada"
" so you are saying that customer care does not report to anyone? Their response is humiliating for a company that serves the public.",united,irenefromakovos,0,,
" so you told me to go. knowing what the issue was. only for me to go there and find out that you won’t fix it?",united,christruncer,0,,"Washington DC"
" so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?",united,throthra,0,,
" so. I made it all the way to the airport. and they say they won’t fix the handle. I showed you this problem. and you said to go…?",united,christruncer,0,,"Washington DC"
" so. not only were you Late Flight. you broke my luggage handle. You paying for a new one? http://t.co/nYVV1X3d67",united,christruncer,0,,"Washington DC"
" so? Found anything or just showing off? You do realise that the morning flight that you Cancelled Flightled was more pricey than the evening?",united,greghm88,0,,London
" social media team is on point on  OscarNight :)",united,anoyes,0,,"San Francisco. CA"
" some compensation (e.g. upgrade to higher class for my rescheduled flight to MUC today) will be appreciated. though :)",united,"victor_haydin",0,,
" somehow I knew that you'd wait until I was airborne to respond.  hacks  jokers  neveragain.",united,JSJ35,0,,"Blue Area of the Moon"
" someone needs to DM me and resolve this correctly. Extremely disappointed with the service I received. Terrible management.",united,ryanaround,0,,"San Francisco"
" someone should send a note to the revenue management team and ask about all the open BF and GF seats on 919.",united,thepriceisright,0,,"Richmond. VA"
" sorry for the delayed response. It was UA  381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also. lost my bags",united,jwints,0,,"Ottawa. Ontario"
" sorry to hear outsourcing plan. Boise is best staff/cust service in the country.  boise",united,LarryLipschultz,0,,"Meridian ID"
" sorry. I hate united. i won't get to see my family until Thursday",united,sslluvsbooks,0,,"Loving the Languageof Literacy"
" sorry. wrong link for the bag : http://t.co/pZAl4wtrEZ Thats the one i meant",united,VisionRoij,0,,"The Netherlands"
" space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with  united",united,rissels,0,,
" speaking of my flight. skateboards are allowed as carry on bagage right? No extra payment needed?",united,"halfmoonkiid_",0,,"planet earth"
" spending the afternoon @ Mia. Not your fault.  No lounge? Very inconvenient.",united,elliotg9,0,,
" spends 20 minutes beating up a lady about her bag fees.  Random stranger comes up and pays the fee.   Randomactsofcorporategreed",united,llbeefpatties,0,,
" splitting up my flights quadruples the price",united,DuncanKneeDeep,1,,"The Gaming Cartel"
" spoke to someone on your feedback line last night who said she would get me a preferred choice seat for today...",united,"patrick_maness",0,,"Rhode Island"
" sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!",united,ghidinelli,0,,"San Francisco. California"
" stay more than 24h traveling ans sleeping on the airports floor",united,"kaf_silva",0,,
" stay warm - I will be passing through Chicago next week",united,swampynomo,0,,"NJ/NYC"
" stellar customer service. You have earned my business by your attention to detail.",united,ryaneaster,0,,Chicago
" still awaiting a reply from ur customer services?  18 days. no response? Lousy  unitedairlines",united,urno12,0,,"bonkers in Yonkers"
" still can't dm. it's LH7631 on 21/2/15",united,RhodseyM,0,,London
" still haven't received a response. Please direct message me for my contact information.",united,"Z_J_M_",0,,
" still missing my luggage. was promised someone would call. no call so far. flight from Shanghai to DC with connecting flight in ORD",united,"tu_huynh",0,,"Washington. DC"
" still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.",united,CoralReefer420,0,,"Bay Area. California"
" still no response??",united,jnostrant,0,,"Los Angeles. CA"
" still sitting here waiting for a plane....4 hours wasted",united,dmb41shows,0,,"Pursuit of Happiness"
" still sucks. I don't understand why you have two cust service agents for a long line at Houston international b gate  unitedsucks",united,mgsaldana,0,,
" still waiting",united,tarlonious,0,,
" still waiting 4 our bags. Web STILL can't tell me its location . How come   can tell u at any given minute where it is?",united,galewolfe,0,,"Hudson Valley. NY"
" still waiting for a reply",united,ljsbrooks,0,,
" still waiting for a response on whether or not you allow use of a rear facing car seat on an ERJ145.",united,ljsbrooks,0,,
" still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here",united,kabell87,0,,
" stop picking on us  CLE http://t.co/VTqE8m1L3i",united,udontknowmam,0,,Cleveland
" strikes again! Why board anyone if there's something wrong with the plane? Common sense.",united,MCB235,0,,Home
" stuck here in IAH waiting on flight 253 to Honolulu for 7 hours due to maintenance issues. Could we have gotten a new plane!?!? Fail",united,hdlytle,0,,
" stuck in DC trying to get to Denver. The engine shut down twice on us at the terminal. Got any available flights for me?",united,WSlough,0,,"Richmond. VA"
" stuck in YYZ because staff took a break? Not happy 1K....",united,windycityf,0,,"Oak Park. IL"
" stuck on Tarmac for the last hour. Can I have a beer?",united,Sandarella03,0,,"St. Louis. MO"
" submitted customer care form Jan 7th. Still no response. A little longer then 7 - 10 business days",united,MickGriffin,0,,"Gdansk / Manchester"
" such a relaxing space for a drink before my flight! (at  Global First Lounge) https://t.co/j4cj0lrF2d http://t.co/dTLGUQ1kAk",united,mrp,0,,"sf - austin - sydney"
" sucks.",united,JSJ35,0,,"Blue Area of the Moon"
" sure but the plane is an hour Late Flight! Your ontime departure ship sailed away a long time back!",united,Perisspiceladle,0,,"San Francisco Bay Area. USA"
" sure. but 8 different texts changing time & gate (especially locations across the entire concourse). That just seemed a little off.",united,DerekTrovi,0,,"Grand Rapids. Michigan"
" sure... You've been saying that for as long as I've been tweeting about your obsolete fleet.  Promises are free.",united,ybenami,0,,California
" surprise me.  Otherwise. the flight is over and I don't have a good feeling about your airline.",united,JSHanselman,0,,"Boise. ID"
" sweet. follow back and I'll get the dm off",united,RhodseyM,0,,London
" switched to fly united from delta for the past two trips and was very disappointed. Now my UA4646 on 2/23 is delayed by 3 hours!!",united,LukeXuanLiu,0,,
" system failure again = bad trend.  Software projects are like flying an airplane: there's no such thing as an emergency takeoff.",united,gguilber,0,,
" tag numbers 0016 964012. 0016 964077. 0016 964078 - let's find these bags.",united,michaelsalinger,0,,"mentor. Ohio"
" take a lesson from  . they know how to treat customers!",virginamerica,"Tony_Ciccolella",0,,"Brentwood. CA"
" tell me something I don't know...not  keepingit100  weaktea",united,4wordSOUL,1,,"Denver. CO"
" terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. Can't eat.",united,FreedomFilmNJ,0,,"New York"
" terrible service for military members and their families.  ridiculous  UnitedAirlines",united,kayyywe,0,,
" terrible travel experience. Traveled 8000 miles roundtrip but two Cancelled Flightlations of short hops cost me two days",united,luko,0,,Pittsburgh
" thank YOU for your kindness. Your agents went above & beyond to get my stranded family home.",united,roxymtjoy,0,,"Pittsburgh area"
" thank you",united,teamcrafty,0,,"Grand Rapids"
" thank you !",united,"Sri_Philips",0,,"Chicago. IL. USA"
" thank you for 7 hrs at terminal D in Dulles airport http://t.co/IG2dgctt2M",united,LinaSalazar,0,,"Washington DC"
" thank you for compensating us for our 4 lost bags. We will fly with you again!  UnitedAirlines",united,KristinMcNeil,0,,"Minnesota. USA"
" thank you for dishonoring my upgrade and putting me in a seat I didn't want. all while not even notifying me.  Great 1K service 👎",united,vallar9,1,,"Morton. IL"
" thank you for flying me out of the mess at IAD and out to San Diego. http://t.co/tlPBaupIk5",united,houckie,0,,"Northern Virginia"
" thank you for following up!",united,YelpPittsburgh,0,,"Pittsburgh. PA"
" thank you for fully boarding flight 1689 this morning before noticing we had no pilots.  fail",united,GusSpaulding,0,,"New York. NY"
" thank you for getting our daughter home when  Cancelled Flightled all their flights to Nashville",americanair,promostuff4u,0,,"Franklin. Tennessee"
" thank you for letting me down.My luggage is still in Denver but I'm in Phl.  neveragain  flyingwithUS  disappointed  lostacustomer",united,liveitup09,1,,
" thank you for listening to my compliant and doing the right thing. I appreciate you working with me",united,hart0277,0,,Chicago
" thank you for the help!!",united,DaRenton,0,,Colorado
" thank you for the quick response but I cannot dm you until you follow me as well",united,cameronsmith17,0,,
" thank you for the reply.  I will fill out the form and submit it as requested.  Good to know you're paying attention!",united,livingextreme,0,,"Grand Junction. Colorado"
" thank you for the reply. I emailed your customer care department about my experience.",united,"Dra_Mck",0,,"Chapel Hill"
" thank you for your reply.  My frustration is that spending a upgrade just puts you on a wait  list.",united,elmoray,0,,"Forest Grove. OR"
" thank you so much. How will you be able to contact me?",united,AMMBoman,0,,"Kaizen 改善"
" thank you so much. that helps a ton. Whoever is on this Twitter acct today deserves a handshake and a hot chocoLate Flight.  problemsolvers",united,TaylorWoot,0,,"Easley SC"
" thank you thank you thank you for contacting me. Thank you for the offer of a $1000 travel certificate  unitedairlines",united,urno12,0,,"bonkers in Yonkers"
" thank you very much for the help. We're do I pick up my bags aspen airport & are they coming in today on flight911",united,anthonyNYSSF,0,,
" thank you!",united,"D_WaYnE_01",0,,"Grimsby - UK"
" thank you! Excited to be working with you guys!",united,Pseudonymous,0,,
" thank you! Good service. safe flight... 1/2 way home!",united,ThomasRogersSG,0,,
" thank you! I wish the lady in Little Rock had told me that in the morning when I asked her",united,antoniocosta64,0,,"Conway. AR"
" thank you! Love united!! Have 4 flights today!",united,willyvideo,0,,
" thank you! Much appreciation for your help.",united,gwen1013,0,,"New Haven. CT"
" thank you! My second flight I already got bumped up to 1st! Love it!",united,MajorBrad,0,,"Los Angeles"
" thank you! 😊",united,"Jamie_Fisher886",0,,Glasgow
" thank you!!!!! And next flight to Durango then driving to Farmington New Mexico for work! But hitting the slopes in Durango!",united,Trizzy412,0,,pittsburgh
" thank you.",united,j0rdanj0nes,0,,Dallas
" thank you. Been trying for two days to set this up.",united,The5y5Adm1n,0,,
" thank you. I flew into Newark from Vail/Eagle.",united,jalvich,0,,
" thank you. I will address it with them",united,DarinBrannon,0,,"Monett. MO"
" thank you. Literally called for preboarding as I ran up.",united,tmarsh83,0,,"NEIN. London. or Maui."
" thank you. There was one here a few months ago. but none now. Weird you don't have a club in one of the busiest airports in the US.",united,mfuld,0,,"New York. NY"
" thank you. We are signed up for notifications. We shall watch and wait! ❄️❄️",united,family6travels,0,,
" thank you.. Appreciate the response",united,dekt,0,,"San Francisco"
" thankful for great service in Newark. Seats fixed and I was seated with my daughter! Fab landing in Fort Myers!",united,MaryStinchfield,0,,Massachusetts
" thanks",united,rdowning76,0,,usa
" thanks -- we filled it out. How's our luck with this? Is it common?",united,rombaa,0,,
" thanks ... not sure arranged move to the earlier flight but I'm at the gate with a seat assignment.  Super nice agent at gate C4 ORD",united,jimccooper,0,,
" thanks I'll fill out the form that no one reads or responds to.",united,frqnttraveler,1,,california
" thanks KP.  What's going on w/4840 tonight.  Bad update online and phone. Can't u give customers good info. Not waste their time?!",united,RobBogart,0,,"DC/SF/BFLO"
" thanks ^mr i got rebooked already but I lost my first class seat. Such is life.",united,swampynomo,0,,"NJ/NYC"
" thanks again for your concern. I will contact customer care upon our return from Australia.",united,discobiscuit63,0,,
" thanks finally made it.. Missed meetings but what can I do now?",united,applecor2,0,,
" thanks for a terrible experience at EWR. Customers should be treated as a priority. not as an inconvenience  tryagain",united,laurasbrown5,0,,NYC
" thanks for all the help! Totally appreciate it and you made it super easy too",united,rsbluhm,0,,"San Francisco. CA"
" thanks for causing us to miss our connection and now a 6hour delay  flydeltanexttime",united,baj2081,0,,
" thanks for delaying my flight for an hour. and then boarding us onto a flight that REEKS of vomit because it wasn't cleaned properly",united,ADolledUpBlog,1,,"Salt Lake City. UT"
" thanks for delaying our flight for an hour. missing our connecting flight and terrible customer service.  neveragain  vacation",united,caitlingshaw,0,,"Columbus. Ohio"
" thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at ",united,kbleggett,1,,"Ottawa. Canada"
" thanks for having changed me. Managed to arrive with only 8 hours of delay and exhausted",united,greghm88,0,,London
" thanks for having ground crews that are surprised when flights arrive.  beingsuckontarmacsucks!",united,michaelotto71,0,,USA
" thanks for having no one to pilot my last two flights. and all but stranding me in Houston tonight.  Airlines are the absolute worst",united,"no_patients",0,,
" thanks for leaving our 3 year old in his own row flight 360 LAX-IAD",united,3speed,0,,wdc
" thanks for letting me sleep at DIA to ensure you ruin as much of my vacation as possible. Wait. no. fuck you.  unitedairlinessucks",united,throthra,0,,
" thanks for listening! I definitely was not the only person in line who thought it was absurd.",united,fredcarlton,0,,
" thanks for making everyone wait in the dark for an hour while Newark tries to figure out which gate to go to.  incompetence",united,Npatel3297,1,,
" thanks for making sure they hear the message!",united,jeggers,0,,"BOS. SFO. NYC. ++"
" thanks for more timely updates.",united,SoyCoder,0,,
" thanks for moving my dad on to my my mom's flight. You helped make his birthday start with  FriendlyFriday Awesomeness! 4 paws up!",united,"Coco_Flotte",0,,Deutschland
" thanks for not getting my BusinessFirst priority tagged bag onto my connecting flight at EWR despite a 2+ hour layover. Nice job",united,dudleywright,0,,"Johnstown. Ohio"
" thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!",united,GeorgeMcflyOG,0,,NJ
" thanks for nothing. Really?!? 60 minute wait times when I've had to call back 4x. That's 240minute wait times.",united,Whosgunz,0,,
" thanks for prompt response.  Another hour to enjoy vacation! Perhaps a bug in the app as it still shows 2:55.",united,"Easy_E_",0,,"Tri State NY area..."
" thanks for reaching out. The seat was hard. not enough cushion. OK for short flight. BTW. UA6465 flight and crew were great!",united,bonvoyagedenise,0,,"Salt Lake City. Utah"
" thanks for reminding me how much easier it is to fly Southwest!  Get more agents at sfo 25!",united,dcharb10,1,,Midwest
" thanks for ruined my vacation for having poorly maintained aircrafts that can’t fly safely out of STT.  UA1481  Cancelled Flightledflight",united,"kenny_khoo",0,,"London. ON"
" thanks for ruining my wedding anniversary. Flight UA4904 from EWR to RDU is delayed by over 3 hours and will reach home the nxt day",united,vmallarapu,0,,"Raleigh-Durham. NC USA"
" thanks for that advice. so helpful. Can't believe you guys actually charge people to ""fly"" united",united,coolingpie,0,,"the questions district"
" thanks for the 2hr delay and then no ground crew when we landed. At least you didn't break my http://t.co/GCWVFuopl2",united,brendanfinn,1,,"Hoboken. NJ"
" thanks for the effort. I can get the earliest. Though I will make a complaint for a refund as I am losing one business day tomorrow",united,greghm88,0,,London
" thanks for the epic service on 863- always a pleasure- outstanding crew http://t.co/trqlpeinzW",united,MrTrippe,0,,"Terra Prime"
" thanks for the help. Wish the phone reps could be so accomidating",united,PaulBEsteves,0,,Brooklyn
" thanks for the info I already knew...",united,"alex_nieves",0,,Connecticut
" thanks for the link. now finally arrived in Brussels. 9 h after schedule...",united,HeidiJern,0,,Brussels
" thanks for the offer. but I finally made it to my destination. albeit hours Late Flight.",united,HamiltonSarah,0,,"chicago. il"
" thanks for the quick reply! I just fill in the form  idnumber8569822  hopetogetanswersoon",united,Sebybrubru,0,,
" thanks for the re-upgrade to 1st class. It may be a 45 min flight. but it is appreciated.",united,jasemccarty,0,,"BTR/DCA/IAD/MSY - etc"
" thanks for the reply.  If you can get me a better seat on my next leg to Munich. That would be nice.",united,elmoray,0,,"Forest Grove. OR"
" thanks for the reply. I have been in contact with Customer Care to get clarification on this issue.",united,changecollab,0,,"Columbus. Ohio"
" thanks for the reply. To clarify. the airfare is similar to your likely intended peer group. The $3 beer charge. however. is not",united,EYA10,0,,
" thanks for the upgrade today great way to start my week! Cc:  ",united,domdelfino,0,,"DOM-ination"
" thanks for trying to take my money without notice. In any other industry. you Cancelled Flight a service. a refund is issued. Cont…",united,Czone12,0,,"lexington KY"
" thanks for updating me about the 1+ hour delay the exact second I got to ATL. 🙅🙅🙅",united,"__XT",0,,
" thanks for your attention. I would actually like to make a specific complaint about customer service at DCA. What is my best option?",united,VettedShopper,0,,
" thanks gate agent extraordinaire Seau Fong for helping me get re-booked out of Boise and (hopefully) home to NYC sometime tonight!",united,LisaAkey,0,,"ÜT: 41.88849.-87.6282"
" thanks kp but luckily my transfer has maintenance issues and is still delayed so I didn't miss my transfer...",united,jmacie3,0,,
" thanks we'll be in touch!",united,DickAltavista,0,,Ottawa
" thanks! :)",united,"chi_citygrl",0,,
" thanks! Everything a-ok now.",united,QuinnPJ,0,,"San Juan Capistrano"
" thanks! It's 35K miles from RTB to Europe. to do a multiple destination so we could stop over in US on way/way back- mileage diff?",united,RoatanGallery,0,,"Roatan. Islas de la Bahia"
